congress,chamber,icpsr,state_icpsr,district_code,state_abbrev,party_code,occupancy,last_means,bioguide_id,born,died,nominate_dim1,nominate_dim2,nominate_log_likelihood,nominate_geo_mean_probability,nominate_number_of_votes,nominate_number_of_errors,conditional,nokken_poole_dim1,nokken_poole_dim2,first_name,last_name
40,Senate,1997,71,0.0,CA,200,0.0,3.0,C000695,1821.0,1909.0,0.328,0.036,-217.17866,0.646,497.0,120.0,,0.338,-0.018,John,Conness
40,Senate,2617,1,0.0,CT,200,0.0,3.0,D000369,1814.0,1873.0,0.108,-0.228,-244.60363,0.551,410.0,136.0,,-0.15,-0.274,James,Dixon
40,Senate,3122,1,0.0,CT,200,0.0,3.0,F000094,1823.0,1875.0,0.178,-0.476,-297.92598,0.563,518.0,162.0,,0.277,-0.477,Orris Sanford,Ferry
40,Senate,525,11,0.0,DE,100,2.0,5.0,B000248,1799.0,1880.0,-0.351,0.517,-31.22725,0.853,197.0,16.0,,-0.487,0.109,"James Asheton, Jr.",Bayard
40,Senate,7892,11,0.0,DE,100,1.0,3.0,R000239,1817.0,1867.0,-0.275,0.418,,,,,,-0.217,-0.347,George Read,Riddle
40,Senate,8223,11,0.0,DE,100,0.0,3.0,S000074,1820.0,1892.0,-0.516,0.265,-30.52862,0.872,222.0,16.0,,-0.589,0.298,"Willard, Sr.",Saulsbury
40,Senate,7090,43,0.0,FL,200,0.0,3.0,O000109,1833.0,1898.0,0.435,0.901,-62.64585,0.739,207.0,29.0,,0.407,0.832,Thomas Ward,Osborn
40,Senate,9924,43,0.0,FL,200,0.0,3.0,W000261,1821.0,1889.0,0.394,0.876,-57.15971,0.709,166.0,25.0,,0.38,0.738,Adonijah Strong,Welch
40,Senate,9492,21,0.0,IL,200,0.0,3.0,T000392,1813.0,1896.0,0.127,-0.081,-296.41476,0.601,583.0,157.0,,0.119,-0.197,Lyman,Trumbull
40,Senate,10419,21,0.0,IL,200,0.0,3.0,Y000012,1815.0,1873.0,0.278,0.487,-174.87828,0.691,473.0,89.0,,0.271,0.528,Richard,Yates
40,Senate,4319,22,0.0,IN,100,0.0,3.0,H000493,1819.0,1885.0,-0.436,0.182,-103.6006,0.811,494.0,50.0,,-0.434,0.208,Thomas Andrews,Hendricks
40,Senate,6744,22,0.0,IN,200,0.0,3.0,M001020,1823.0,1877.0,0.306,0.38,-238.59635,0.577,434.0,122.0,,0.209,0.476,Oliver Hazard Perry Throck,Morton
40,Senate,3834,31,0.0,IA,200,0.0,3.0,G000475,1816.0,1872.0,0.171,0.033,-150.07308,0.56,259.0,88.0,,0.054,-0.099,James Wilson,Grimes
40,Senate,4077,31,0.0,IA,200,0.0,3.0,H000211,1820.0,1899.0,0.335,0.183,-233.405,0.681,607.0,103.0,,0.39,0.236,James,Harlan
40,Senate,7518,32,0.0,KS,200,0.0,3.0,P000423,1816.0,1891.0,0.357,0.235,-241.56567,0.653,567.0,121.0,,0.329,0.311,Samuel Clarke,Pomeroy
40,Senate,8067,32,0.0,KS,200,0.0,3.0,R000445,1826.0,1907.0,0.065,0.617,-277.20108,0.632,605.0,142.0,,0.043,0.664,Edmund Gibson,Ross
40,Senate,2380,51,0.0,KY,100,0.0,3.0,D000099,1801.0,1872.0,-0.121,0.638,-237.15269,0.664,580.0,122.0,,-0.446,0.296,Garrett,Davis
40,Senate,3884,51,0.0,KY,100,0.0,3.0,G000534,1792.0,1869.0,-0.524,-0.279,,,,,,-0.637,-0.526,James,Guthrie
40,Senate,6197,51,0.0,KY,100,2.0,3.0,M000385,1816.0,1890.0,-0.881,-0.03,-112.39888,0.79,477.0,65.0,,-0.91,0.048,Thomas Clay,Mccreery
40,Senate,4107,45,0.0,LA,200,0.0,3.0,H000246,1825.0,1906.0,0.197,0.468,-85.98851,0.601,169.0,50.0,,0.324,0.004,John Spafford,Harris
40,Senate,5147,45,0.0,LA,200,0.0,3.0,K000069,1830.0,1918.0,0.245,0.729,-44.60966,0.704,127.0,20.0,,0.25,0.735,William Pitt,Kellogg
40,Senate,3127,2,0.0,ME,200,0.0,3.0,F000099,1806.0,1869.0,0.244,-0.438,-276.17424,0.606,551.0,146.0,,0.188,-0.829,William Pitt,Fessenden
40,Senate,6697,2,0.0,ME,200,0.0,3.0,M000970,1813.0,1883.0,0.306,-0.598,-213.24975,0.676,544.0,106.0,,0.339,-0.584,Lot Myrick,Morrill
40,Senate,4987,52,0.0,MD,100,1.0,3.0,J000169,1796.0,1876.0,-0.091,0.035,-89.04028,0.784,365.0,38.0,,-0.108,-0.111,Reverdy,Johnson
40,Senate,9668,52,0.0,MD,100,0.0,3.0,V000095,1801.0,1879.0,-0.797,-0.362,-97.13505,0.797,427.0,42.0,,-0.554,-0.155,George,Vickers
40,Senate,10082,52,0.0,MD,100,2.0,5.0,W000435,1824.0,1908.0,-0.425,-0.815,-40.83769,0.741,136.0,18.0,,-0.369,-0.461,William Pinkney,Whyte
40,Senate,9083,3,0.0,MA,200,0.0,3.0,S001068,1811.0,1874.0,0.342,-0.244,-324.95752,0.589,614.0,182.0,,0.385,-0.054,Charles,Sumner
40,Senate,10225,3,0.0,MA,200,0.0,3.0,W000585,1812.0,1875.0,0.332,-0.22,-278.61547,0.631,605.0,163.0,,0.401,-0.173,Henry,Wilson
