id,givenName,familyName,middleName,honorificSuffix,birthYear,deathYear,num_terms,positions,states,parties,congress_range,bio
T000025,Benjamin,Taliaferro,,,1750.0,1821.0,2,['Representative'],['GA'],"['Democratic Republican', 'Federalist']",6-7,"TALIAFERRO, Benjamin
1750 – 1821
Biography
Congresses
Bibliography
Research Collections
2 US Congresses Served
House Years of Service
6th – 7th(1799 – 1802)
State / Territory
Georgia
Position
Representative
2 Parties
Federalist
Democratic Republican
TALIAFERRO, Benjamin, a Representative from Georgia; born in Virginia in 1750; completed preparatory studies; served in the Revolutionary War as a lieutenant in the rifle corps commanded by General Morgan; was promoted to captain; captured by the British at Charleston in 1780; settled in Georgia in 1785; member of the state senate and its president; delegate to the state constitutional convention in 1798; elected as a Federalist to the Sixth Congress and reelected as a Democratic Republican to the Seventh Congress and served from March 4, 1799, until his resignation in 1802; judge of the superior court; trustee of Georgia University; died in Wilkes County, Ga., September 3, 1821."
T000027,John,Taliaferro,,,1768.0,1852.0,10,['Representative'],['VA'],"['Whig', 'Adams', 'Anti-Jacksonian', 'Crawford Republican', 'Democratic Republican']",7-27,"TALIAFERRO, John
1768 – 1852
Biography
Congresses
Bibliography
Research Collections
10 US Congresses Served
House Years of Service
7th(1801 – 1803)
12th(1811 – 1813)
18th – 21st(1823 – 1831)
24th – 27th(1835 – 1843)
State / Territory
Virginia
Position
Representative
5 Parties
Democratic Republican
Crawford Republican
Adams
Anti-Jacksonian
Whig
TALIAFERRO, John, a Representative from Virginia; born on the estate, ""Hays,"" near Fredericksburg, King George County, Va., in 1768; attended the common schools; studied law; was admitted to the bar and commenced practice in Fredericksburg, Va.; elected as a Democratic Republican to the Seventh Congress (March 4, 1801-March 3, 1803); as a Democratic Republican, successfully contested the election of John P. Hungerford to the Twelfth Congress and served from November 29, 1811, to March 3, 1813; unsuccessfully contested the election of John P. Hungerford to the Thirteenth Congress; elected as a Crawford Republican to the Eighteenth Congress, by special election, to fill the vacancy caused by the death of William L. Ball; reelected as an Adams candidate to the Nineteenth and to the succeeding Congress; and reelected as an Anti-Jacksonian candidate to the Twenty-first Congress (March 24, 1824-March 3, 1831); elected as an Anti-Jacksonian candidate to the Twenty-fourth; reelected as a Whig to the Twenty-fifth and to the two succeeding Congresses (March 4, 1835-March 3, 1843); chairman, Committee on Revolutionary Pensions (Twenty-sixth and Twenty-seventh Congresses); librarian of the United States Treasury Department from 1850 until his death at his residence, ""Hagley,"" near Fredericksburg, King George County, Va., August 12, 1852; interment on his farm, ""Hagley."""
T000029,Benjamin,Tallmadge,,,1754.0,1835.0,8,['Representative'],['CT'],['Federalist'],7-14,"TALLMADGE, Benjamin
1754 – 1835
Biography
Congresses
Bibliography
Research Collections
Image courtesy of Library of Congress
8 US Congresses Served
House Years of Service
7th – 13th(1801 – 1815)
14th(1815 – 1817)
State / Territory
Connecticut
Position
Representative
Party
Federalist
TALLMADGE, Benjamin, (father of Frederick Augustus Tallmadge), a Representative from Connecticut; born in Brookhaven, Long Island, N.Y., February 25, 1754; moved to Litchfield, Conn., in 1783; was graduated from Yale College in 1773; superintendent of Wethersfield High School 1773-1776; served in the Revolutionary War; commissioned lieutenant in the Continental Line June 20, 1776; promoted to captain of dragoons December 15, 1776, major April 7, 1777, and colonel September 5, 1779; was appointed postmaster at Litchfield, Conn., in 1792; first president of the Phoenix Branch Bank; treasurer and later president of the Society of the Cincinnati; elected as a Federalist to the Seventh and to the seven succeeding Congresses (March 4, 1801-March 3, 1817); declined to be a candidate for renomination; engaged in mercantile pursuits and was an importer; also interested in banking; died in Litchfield, Conn., March 7, 1835; interment in the East Cemetery."
T000031,James,Tallmadge,,Jr.,1778.0,1853.0,1,['Representative'],['NY'],['Democratic Republican'],15-15,"TALLMADGE, James, Jr.
1778 – 1853
Biography
Congresses
Bibliography
Research Collections
US Congress Served
House Years of Service
15th(1817 – 1819)
State / Territory
New York
Position
Representative
Party
Democratic Republican
TALLMADGE, James, Jr., a Representative from New York; born in Stanfordville, Dutchess County, N.Y., January 28, 1778; was graduated from Brown University, Providence, R.I., in 1798; secretary to Governor Clinton 1798-1800; studied law; was admitted to the bar in 1802 and practiced in Poughkeepsie, N.Y., and in New York City; served in the War of 1812 and commanded a company of home guards in defense of New York; elected as a Democratic Republican to the Fifteenth Congress to fill the vacancy caused by the death of Henry B. Lee and served from June 6, 1817, to March 3, 1819; author of amendment, passed by the House on February 17, 1819, prohibiting further introduction of slaves into Missouri; declined to be a candidate for renomination in 1818 to the Sixteenth Congress; delegate to the State constitutional conventions in 1821 and 1846; member of the New York state assembly in 1824; Lieutenant Governor of New York 1824-1826; died in New York City September 29, 1853; interment in Marble Cemetery."
T000032,Nathaniel,Tallmadge,Pitcher,,1795.0,1864.0,6,['Senator'],['NY'],"['Democrat', 'Whig', 'Jacksonian']",23-28,"TALLMADGE, Nathaniel Pitcher
1795 – 1864
Biography
Congresses
Bibliography
Research Collections
Courtesy U.S. Senate Historical Office
6 US Congresses Served
Senate Years of Service
23rd – 28th(1833 – 1844)
State / Territory
New York
Position
Senator
3 Parties
Jacksonian
Democrat
Whig
TALLMADGE, Nathaniel Pitcher, a Senator from New York; born in Chatham, Columbia County, N.Y., February 8, 1795; graduated from Union College, Schenectady, N.Y., in 1815; studied law; admitted to the bar in 1818 and commenced practice in Poughkeepsie, N.Y.; member, State assembly 1828; member, State senate 1830-1833; elected as a Jacksonian to the United States Senate in 1833; reelected as a Democrat in 1839, and served from March 4, 1833, to June 17, 1844, when he resigned, having been appointed by President John Tyler to be Governor of Wisconsin Territory, with residence in Fond du Lac; served as Governor of Wisconsin Territory until his removal from office in May 1845; devoted himself to writing religious tracts; died in Battle Creek, Mich., November 2, 1864; interment in Rienzi Cemetery, Fond du Lac, Wis."
T000033,Peleg,Tallman,,,1764.0,1840.0,1,['Representative'],['MA'],['Democratic Republican'],12-12,"TALLMAN, Peleg
1764 – 1840
Biography
Congresses
Bibliography
Research Collections
US Congress Served
House Years of Service
12th(1811 – 1813)
State / Territory
Massachusetts
Position
Representative
Party
Democratic Republican
TALLMAN, Peleg, a Representative from Massachusetts; born in Tiverton, R.I., July 24, 1764; attended the public schools; served in the Revolutionary War on the privateer Trumbull, and lost an arm in an engagement in 1780; was captured and imprisoned in England and Ireland 1781-1783; engaged in mercantile pursuits in Bath, Maine (until 1820 a district of Massachusetts); elected as a Democratic Republican to the Twelfth Congress (March 4, 1811-March 3, 1813); declined to be a candidate for renomination; overseer of Bowdoin College, Brunswick, Maine, 1802-1840; member of the Maine senate in 1821 and 1822; died in Bath, Maine, March 12, 1840; interment in Maple Grove Cemetery; reinterment in Forest Hills Cemetery, Roxbury, Mass."
T000036,Adamson,Tannehill,,,1750.0,1820.0,1,['Representative'],['PA'],['Democratic Republican'],13-13,"TANNEHILL, Adamson
1750 – 1820
Biography
Congresses
Bibliography
Research Collections
US Congress Served
House Years of Service
13th(1813 – 1815)
State / Territory
Pennsylvania
Position
Representative
Party
Democratic Republican
TANNEHILL, Adamson, a Representative from Pennsylvania; born in Frederick County, Md., May 23, 1750; attended the public schools; served in the Revolutionary War as captain of riflemen; moved to Pennsylvania and engaged in agricultural pursuits near Pittsburgh; held several local offices; brigadier general of Pennsylvania Volunteers in the United States service from September 25 to December 31, 1812; elected as a Democratic Republican to the Thirteenth Congress (March 4, 1813-March 3, 1815); unsuccessful candidate for reelection in 1814 to the Fourteenth Congress; resumed farming; died near Pittsburgh, Allegheny County, Pa., December 23, 1820; interment in the churchyard of the First Presbyterian Church; reinterment in Allegheny Cemetery, Pittsburgh, Pa., in 1849."
T000042,Christian,Tarr,,,1765.0,1833.0,2,['Representative'],['PA'],['Democratic Republican'],15-16,"TARR, Christian
1765 – 1833
Biography
Congresses
Bibliography
Research Collections
2 US Congresses Served
House Years of Service
15th – 16th(1817 – 1821)
State / Territory
Pennsylvania
Position
Representative
Party
Democratic Republican
TARR, Christian, a Representative from Pennsylvania; born in Baltimore, Md., May 25, 1765; received a limited schooling; moved to Westmoreland County, Pa., in 1794 and engaged in agricultural pursuits; engaged in the manufacture of pottery in Fayette County, Pa.; elected as a Democratic Republican to the Fifteenth and Sixteenth Congresses (March 4, 1817-March 3, 1821); member of the Pennsylvania state house of representatives in 1821 and 1822; appointed on October 31, 1827, superintendent of the road which had been built by the United States Government from Cumberland, Md., to Wheeling, Va. (now West Virginia), and served until March 20, 1829; died in Washington Township, Fayette County, Pa., February 24, 1833; interment in the Methodist Graveyard, Brownsville, Pa."
T000047,Magnus,Tate,,,1760.0,1823.0,1,['Representative'],['VA'],['Federalist'],14-14,"TATE, Magnus
1760 – 1823
Biography
Congresses
Bibliography
Research Collections
US Congress Served
House Years of Service
14th(1815 – 1817)
State / Territory
Virginia
Position
Representative
Party
Federalist
TATE, Magnus, a Representative from Virginia; born in Berkeley County, Va. (now West Virginia), in 1760; studied law; was admitted to the bar and practiced; engaged in agricultural pursuits; appointed justice of the Berkeley County Court May 19, 1798; sheriff of Berkeley County in 1819 and 1820; member of the house of delegates of Virginia in 1797, 1803, 1809, and 1810; elected as a Federalist to the Fourteenth Congress (March 4, 1815-March 3, 1817); died near Martinsburg, Va. (now West Virginia), March 30, 1823."
T000050,Absalom,Tatom,,,1742.0,1802.0,1,['Representative'],['NC'],['Democratic Republican'],4-4,"TATOM, Absalom
1742 – 1802
Biography
Congresses
Bibliography
Research Collections
US Congress Served
House Years of Service
4th(1795 – 1796)
State / Territory
North Carolina
Position
Representative
Party
Democratic Republican
TATOM, Absalom, a Representative from North Carolina; born in North Carolina in 1742; sergeant in the Greenville (N.C.) Militia in 1763; served in the Revolutionary War; commissioned first lieutenant in the First North Carolina Continental Regiment September 1, 1775; promoted to the rank of captain June 29, 1776; resigned from the Continental Army on September 19, 1776; enlisted as assistant quartermaster and keeper of the arsenal in the State service at Hillsborough, N.C., August 15, 1778; was contractor for Hillsborough in 1778; major of detachment of the North Carolina Light Horse February 12, 1779; clerk of Randolph County Court in 1779; elected to the North Carolina state house of commons, but was unseated because he already held the office of county clerk; district auditor for Hillsborough in 1781; one of three commissioners appointed by Congress to survey lands granted to Continental soldiers in the western territory (later Tennessee) in 1782; private secretary to Gov. Thomas Burke in 1782; State tobacco agent in 1782; elected surveyor of North Carolina by the Continental Congress in May 1785; commissioner to sign North Carolina state paper money in December 1785; served as a delegate to the constitutional convention in 1788; elected as a Democratic Republican to the Fourth Congress and served from March 4, 1795, to June 1, 1796, when he resigned; again served in the State house of commons 1797-1802; died in Raleigh, N.C., on December 20, 1802; interment in the Old City Cemetery."
