id,givenName,familyName,middleName,honorificSuffix,birthYear,deathYear,num_terms,positions,states,parties,congress_range
H000176,Alexander,Hanson,Contee,,1786.0,1819.0,5,"['Senator', 'Representative']",['MD'],['Federalist'],13-16
H000180,Gideon,Hard,,,1797.0,1885.0,2,['Representative'],['NY'],"['Anti-Jacksonian', 'Anti-Masonic']",23-24
H000184,Benjamin,Hardin,,,1784.0,1852.0,5,['Representative'],['KY'],"['Democratic Republican', 'Anti-Jacksonian']",14-24
H000186,Martin,Hardin,D.,,1780.0,1823.0,1,['Senator'],['KY'],['Federalist'],14-14
H000221,James,Harper,,,1780.0,1873.0,2,['Representative'],['PA'],['Anti-Jacksonian'],23-24
H000223,John,Harper,Adams,,1779.0,1816.0,1,['Representative'],['NH'],['Democratic Republican'],12-12
H000224,Joseph,Harper,Morrill,,1787.0,1865.0,2,['Representative'],['NH'],['Jacksonian'],22-23
H000225,Robert,Harper,Goodloe,,1765.0,1825.0,5,"['Senator', 'Representative']","['MD', 'SC']",['Federalist'],3-14
H000226,William,Harper,,,1790.0,1847.0,1,['Senator'],['SC'],['Jacksonian'],19-19
H000245,John,Harris,,,1760.0,1824.0,1,['Representative'],['NY'],['Democratic Republican'],10-10
H000248,Mark,Harris,,,1779.0,1843.0,1,['Representative'],['ME'],['Democratic Republican'],17-17
H000250,Robert,Harris,,,1768.0,1851.0,2,['Representative'],['PA'],"['Jackson Republican', 'Jacksonian']",18-19
H000254,Thomas,Harris,K.,,,1816.0,1,['Representative'],['TN'],['Democratic Republican'],13-13
H000266,Carter,Harrison,Bassett,,1756.0,1808.0,3,['Representative'],['VA'],"['Democratic Republican', 'Anti-Administration']",3-5
H000276,Samuel,Harrison,Smith,,1780.0,1853.0,2,['Representative'],['PA'],['Jacksonian'],23-24
H000279,William,Harrison,Henry,,1773.0,1841.0,5,"['Senator', 'Delegate', 'Representative']",['OH'],"['Democratic Republican', 'Adams']",6-20
H000299,Thomas,Hartley,,,1748.0,1800.0,6,['Representative'],['PA'],"['Pro-Administration', 'Federalist']",1-6
H000308,Jonathan,Harvey,,,1780.0,1859.0,3,['Representative'],['NH'],['Jacksonian'],19-21
H000309,Matthew,Harvey,,,1781.0,1866.0,2,['Representative'],['NH'],"['Democratic Republican', 'Adams-Clay Republican']",17-18
H000312,Abraham,Hasbrouck,Bruyn,,1791.0,1879.0,1,['Representative'],['NY'],['Adams'],19-19
H000313,Abraham,Hasbrouck,Joseph,,1773.0,1845.0,1,['Representative'],['NY'],['Democratic Republican'],13-13
H000314,Josiah,Hasbrouck,,,1755.0,1821.0,2,['Representative'],['NY'],['Democratic Republican'],8-15
H000331,Seth,Hastings,,,1762.0,1831.0,3,['Representative'],['MA'],['Federalist'],7-9
H000345,Samuel,Hathaway,Gilbert,,1780.0,1867.0,1,['Representative'],['NY'],['Jacksonian'],23-23
H000348,John,Hathorn,,,1749.0,1825.0,2,['Representative'],['NY'],"['Democratic Republican', 'Anti-Administration']",1-4
H000354,Nathaniel,Haven,Appleton,,1762.0,1831.0,1,['Representative'],['NH'],['Federalist'],11-11
H000359,Jonathan,Havens,Nicoll,,1757.0,1799.0,3,['Representative'],['NY'],['Democratic Republican'],4-6
H000360,Albert,Hawes,Gallatin,,1804.0,1849.0,3,['Representative'],['KY'],['Jacksonian'],22-24
H000361,Aylett,Hawes,,,1768.0,1833.0,3,['Representative'],['VA'],['Democratic Republican'],12-14
H000366,James,Hawkes,,,1776.0,1865.0,1,['Representative'],['NY'],['Democratic Republican'],17-17
H000368,Benjamin,Hawkins,,,1754.0,1816.0,4,"['Senator', 'Delegate']",['NC'],['Pro-Administration'],1-3
H000372,Joseph,Hawkins,H.,,,1823.0,1,['Representative'],['KY'],['Democratic Republican'],13-13
H000371,Joseph,Hawkins,,,1781.0,1832.0,1,['Representative'],['NY'],['Anti-Jacksonian'],21-21
H000373,Micajah,Hawkins,Thomas,,1790.0,1858.0,5,['Representative'],['NC'],"['Democrat', 'Jacksonian']",22-26
H000387,Moses,Hayden,,,1786.0,1830.0,2,['Representative'],['NY'],"['Adams', 'Adams-Clay Republican']",18-19
H000398,Robert,Hayne,Young,,1791.0,1839.0,5,['Senator'],['SC'],"['Jackson Republican', 'Jacksonian', 'Nullifier']",18-22
H000399,Charles,Haynes,Eaton,,1784.0,1841.0,5,['Representative'],['GA'],"['Democrat', 'Jacksonian']",19-25
H000410,William,Hayward,,Jr.,1787.0,1836.0,1,['Representative'],['MD'],['Crawford Republican'],18-18
H000415,Nathaniel,Hazard,,,1776.0,1820.0,1,['Representative'],['RI'],['Democratic Republican'],16-16
H000416,Abner,Hazeltine,,,1793.0,1879.0,2,['Representative'],['NY'],"['Anti-Jacksonian', 'Anti-Masonic']",23-24
H000425,Joseph,Healy,,,1776.0,1861.0,2,['Representative'],['NH'],['Adams'],19-20
H000430,James,Heath,P.,,1777.0,1854.0,1,['Representative'],['MD'],['Jacksonian'],23-23
H000431,John,Heath,,,1758.0,1810.0,2,['Representative'],['VA'],"['Democratic Republican', 'Anti-Administration']",3-4
H000464,William,Helms,,,,1813.0,5,['Representative'],['NJ'],['Democratic Republican'],7-11
H000470,Joseph,Hemphill,,,1770.0,1842.0,6,['Representative'],['PA'],"['Jackson Federalist', 'Jacksonian', 'Federalist']",7-21
H000472,Edward,Hempstead,,,1780.0,1817.0,2,['Delegate'],['MO'],[],12-13
H000475,Archibald,Henderson,,,1768.0,1822.0,2,['Representative'],['NC'],['Federalist'],6-7
H000476,Bennett,Henderson,H.,,1782.0,1849.0,1,['Representative'],['TN'],['Democratic Republican'],14-14
H000486,Joseph,Henderson,,,1791.0,1863.0,2,['Representative'],['PA'],['Jacksonian'],23-24
H000487,Samuel,Henderson,,,1764.0,1841.0,1,['Representative'],['PA'],['Federalist'],13-13
H000488,Thomas,Henderson,,,1743.0,1824.0,1,['Representative'],['NJ'],['Federalist'],4-4
H000494,William,Hendricks,,,1782.0,1850.0,10,"['Senator', 'Representative']",['IN'],['Adams'],14-24
H000509,John,Henry,Flournoy,,1793.0,1873.0,1,['Representative'],['KY'],['Adams'],19-19
H000508,John,Henry,,,1750.0,1798.0,7,"['Senator', 'Delegate']",['MD'],['Pro-Administration'],1-5
H000517,Robert,Henry,Pryor,,1788.0,1826.0,2,['Representative'],['KY'],"['Jackson Republican', 'Jacksonian']",18-19
H000525,John,Herbert,Carlyle,,1775.0,1846.0,2,['Representative'],['MD'],['Federalist'],14-15
H000529,John,Herkimer,,,1773.0,1848.0,2,['Representative'],['NY'],"['Democratic Republican', 'Adams-Clay Republican']",15-18
H000533,Joseph,Hernandez,Marion,,1788.0,1857.0,1,['Delegate'],['FL'],[],17-17
H000538,Ebenezer,Herrick,,,1785.0,1839.0,3,['Representative'],['ME'],"['Democratic Republican', 'Adams', 'Adams-Clay Republican']",17-19
H000542,Samuel,Herrick,,,1779.0,1852.0,2,['Representative'],['OH'],['Democratic Republican'],15-16
H000558,Jacob,Hibshman,,,1772.0,1852.0,1,['Representative'],['PA'],['Democratic Republican'],16-16
H000570,Daniel,Hiester,,,1747.0,1804.0,6,['Representative'],"['PA', 'MD']","['Democratic Republican', 'Anti-Administration']",1-8
H000571,Daniel,Hiester,,,1774.0,1834.0,1,['Representative'],['PA'],['Democratic Republican'],11-11
H000573,John,Hiester,,,1745.0,1821.0,1,['Representative'],['PA'],['Democratic Republican'],10-10
H000574,Joseph,Hiester,,,1752.0,1832.0,7,['Representative'],['PA'],['Democratic Republican'],5-16
H000575,William,Hiester,,,1790.0,1853.0,3,['Representative'],['PA'],['Anti-Masonic'],22-24
H000593,Isaac,Hill,,,1789.0,1851.0,3,['Senator'],['NH'],"['Democrat', 'Jacksonian']",22-24
H000602,Mark,Hill,Langdon,,1772.0,1842.0,2,['Representative'],"['ME', 'MA']",['Democratic Republican'],16-17
H000611,William,Hill,Henry,,1767.0,1809.0,2,['Representative'],['NC'],['Federalist'],6-7
H000618,James,Hillhouse,,,1754.0,1832.0,11,"['Senator', 'Representative']",['CT'],['Federalist'],2-11
H000629,William,Hindman,,,1743.0,1822.0,7,"['Senator', 'Delegate', 'Representative']",['MD'],"['Pro-Administration', 'Federalist']",1-7
H000632,Thomas,Hinds,,,1780.0,1840.0,2,['Representative'],['MS'],['Jacksonian'],20-21
H000634,Richard,Hines,,,,1851.0,1,['Representative'],['NC'],['Jacksonian'],19-19
H000647,Peter,Hitchcock,,,1781.0,1853.0,1,['Representative'],['OH'],['Democratic Republican'],15-15
H000659,Aaron,Hobart,,,1787.0,1858.0,4,['Representative'],['MA'],"['Democratic Republican', 'Adams', 'Adams-Clay Republican']",16-19
H000661,John,Hobart,Sloss,,1738.0,1805.0,1,['Senator'],['NY'],['Federalist'],5-5
H000662,Selah,Hobbie,Reeve,,1797.0,1854.0,1,['Representative'],['NY'],['Jacksonian'],20-20
H000674,James,Hodges,Leonard,,1790.0,1846.0,3,['Representative'],['MA'],"['Adams', 'Anti-Jacksonian']",20-22
H000688,Michael,Hoffman,,,1787.0,1848.0,4,['Representative'],['NY'],['Jacksonian'],19-22
H000694,William,Hogan,,,1792.0,1874.0,1,['Representative'],['NY'],['Jacksonian'],22-22
H000695,John,Hoge,,,1760.0,1824.0,1,['Representative'],['PA'],['Democratic Republican'],8-8
H000699,William,Hoge,,,1762.0,1814.0,3,['Representative'],['PA'],['Democratic Republican'],7-10
H000700,James,Hogeboom,Lawrence,,1766.0,1839.0,1,['Representative'],['NY'],['Crawford Republican'],18-18
H000705,Samuel,Hogg,,,1783.0,1842.0,1,['Representative'],['TN'],['Democratic Republican'],15-15
H000711,George,Holcombe,,,1786.0,1828.0,4,['Representative'],['NJ'],"['Democratic Republican', 'Jackson Republican', 'Jacksonian']",17-20
H000715,Cornelius,Holland,,,1783.0,1870.0,2,['Representative'],['ME'],['Jacksonian'],21-22
H000718,James,Holland,,,1754.0,1823.0,6,['Representative'],['NC'],['Democratic Republican'],4-11
H000735,David,Holmes,,,1769.0,1832.0,10,"['Senator', 'Representative']","['VA', 'MS']","['Democratic Republican', 'Jackson Republican']",5-19
H000737,Gabriel,Holmes,,,1769.0,1829.0,3,['Representative'],['NC'],['Jacksonian'],19-21
H000739,John,Holmes,,,1773.0,1843.0,9,"['Senator', 'Representative']","['ME', 'MA']","['Democratic Republican', 'Adams Republican']",15-22
H000743,Uriel,Holmes,,,1764.0,1827.0,1,['Representative'],['CT'],['Federalist'],15-15
H000750,Samuel,Holten,,,1738.0,1816.0,3,"['Delegate', 'Representative']",['MA'],['Anti-Administration'],1-3
H000761,Charles,Hooks,,,1768.0,1843.0,4,['Representative'],['NC'],"['Democratic Republican', 'Crawford Republican']",14-18
H000780,Samuel,Hopkins,Miles,,1772.0,1837.0,1,['Representative'],['NY'],['Federalist'],13-13
H000778,Samuel,Hopkins,,,1753.0,1819.0,1,['Representative'],['KY'],['Democratic Republican'],13-13
H000784,Joseph,Hopkinson,,,1770.0,1842.0,2,['Representative'],['PA'],['Federalist'],14-15
H000787,Henry,Horn,,,1786.0,1862.0,1,['Representative'],['PA'],['Jacksonian'],22-22
H000795,Outerbridge,Horsey,,,1777.0,1842.0,6,['Senator'],['DE'],['Federalist'],11-16
H000803,Hezekiah,Hosmer,Lord,,1765.0,1814.0,1,['Representative'],['NY'],['Federalist'],5-5
H000806,Jacob,Hostetter,,,1754.0,1831.0,2,['Representative'],['PA'],['Democratic Republican'],15-16
H000811,David,Hough,,,1753.0,1831.0,2,['Representative'],['NH'],['Federalist'],8-9
H000827,Samuel,Houston,,,1793.0,1863.0,9,"['Senator', 'Representative']","['TN', 'TX']","['Democrat', 'American (Know-Nothing)', 'Jackson Republican', 'Jacksonian']",18-35
H000835,Benjamin,Howard,Chew,,1791.0,1872.0,4,['Representative'],['MD'],"['Democrat', 'Jacksonian']",21-25
H000834,Benjamin,Howard,,,1760.0,1814.0,2,['Representative'],['KY'],['Democratic Republican'],10-11
H000841,John,Howard,Eager,,1752.0,1827.0,5,"['Senator', 'Delegate']",['MD'],['Federalist'],1-7
H000860,Edward,Howell,,,1792.0,1871.0,1,['Representative'],['NY'],['Jacksonian'],23-23
H000865,Jeremiah,Howell,Brown,,1771.0,1822.0,3,['Senator'],['RI'],['Democratic Republican'],12-14
H000867,Nathaniel,Howell,Woodhull,,1770.0,1851.0,1,['Representative'],['NY'],['Federalist'],13-13
H000870,Benjamin,Howland,,,1755.0,1821.0,3,['Senator'],['RI'],['Democratic Republican'],8-10
H000883,Henry,Hubbard,,,1784.0,1857.0,6,"['Senator', 'Representative']",['NH'],"['Democrat', 'Jacksonian']",21-26
H000886,Jonathan,Hubbard,Hatch,,1768.0,1849.0,1,['Representative'],['VT'],['Federalist'],11-11
H000887,Levi,Hubbard,,,1762.0,1836.0,1,['Representative'],['MA'],['Democratic Republican'],13-13
H000890,Thomas,Hubbard,Hill,,1781.0,1857.0,2,['Representative'],['NY'],['Democratic Republican'],15-17
H000914,Jacob,Hufty,,,1750.0,1814.0,3,['Representative'],['NJ'],"['Democratic Republican', 'Federalist']",11-13
H000915,Benjamin,Huger,,,1768.0,1823.0,4,['Representative'],['SC'],['Federalist'],6-14
H000916,Daniel,Huger,,,1742.0,1799.0,3,"['Delegate', 'Representative']",['SC'],['Pro-Administration'],1-2
H000928,Thomas,Hughes,Hurst,,1769.0,1839.0,2,['Representative'],['NJ'],['Anti-Jacksonian'],21-22
H000932,Daniel,Hugunin,,Jr.,1790.0,1850.0,1,['Representative'],['NY'],['Adams'],19-19
H000935,John,Hulbert,Whitefield,,1770.0,1831.0,2,['Representative'],['MA'],['Federalist'],13-14
H000950,Charles,Humphrey,,,1792.0,1850.0,1,['Representative'],['NY'],['Adams'],19-19
H000957,Reuben,Humphrey,,,1757.0,1831.0,1,['Representative'],['NY'],['Democratic Republican'],10-10
H000962,Parry,Humphreys,Wayne,,1778.0,1839.0,1,['Representative'],['TN'],['Democratic Republican'],13-13
H000967,John,Hungerford,Pratt,,1761.0,1833.0,3,['Representative'],['VA'],['Democratic Republican'],12-14
H000974,Jonathan,Hunt,,,1787.0,1832.0,3,['Representative'],['VT'],"['Adams', 'Anti-Jacksonian']",20-22
H000976,Samuel,Hunt,,,1765.0,1807.0,2,['Representative'],['NH'],['Federalist'],7-8
H000982,John,Hunter,,,1752.0,1802.0,3,"['Senator', 'Representative']",['SC'],['Democratic Republican'],3-5
H000986,Narsworthy,Hunter,,,,1802.0,1,['Delegate'],['MS'],[],7-7
H000990,William,Hunter,,,1754.0,1827.0,1,['Representative'],['VT'],['Democratic Republican'],15-15
H000991,William,Hunter,,,1774.0,1849.0,5,['Senator'],['RI'],['Federalist'],12-16
H000994,Abel,Huntington,,,1777.0,1858.0,2,['Representative'],['NY'],['Jacksonian'],23-24
H000995,Benjamin,Huntington,,,1736.0,1800.0,3,"['Delegate', 'Representative']",['CT'],['Pro-Administration'],1-2
H000996,Ebenezer,Huntington,,,1754.0,1834.0,2,['Representative'],['CT'],['Federalist'],11-15
H000997,Jabez,Huntington,Williams,,1788.0,1847.0,8,"['Senator', 'Representative']",['CT'],"['Whig', 'Anti-Jacksonian']",21-30
H001026,John,Hyneman,M.,,1771.0,1816.0,2,['Representative'],['PA'],['Democratic Republican'],12-13
I000006,Peter,Ihrie,,Jr.,1796.0,1871.0,2,['Representative'],['PA'],['Jacksonian'],21-22
I000009,Daniel,Ilsley,,,1740.0,1813.0,1,['Representative'],['MA'],['Democratic Republican'],10-10
I000011,James,Imlay,Henderson,,1764.0,1823.0,2,['Representative'],['NJ'],['Federalist'],5-6
I000014,William,Inge,Marshall,,1802.0,1846.0,1,['Representative'],['TN'],['Jacksonian'],23-23
I000015,Charles,Ingersoll,Jared,,1782.0,1862.0,5,['Representative'],['PA'],"['Democratic Republican', 'Democrat']",13-30
I000020,Ralph,Ingersoll,Isaacs,,1789.0,1872.0,4,['Representative'],['CT'],"['Adams', 'Anti-Jacksonian']",19-22
I000022,Samuel,Ingham,Delucenna,,1779.0,1860.0,7,['Representative'],['PA'],"['Democratic Republican', 'Jackson Republican', 'Jacksonian']",13-20
I000028,James,Iredell,,,1788.0,1853.0,2,['Senator'],['NC'],['Jacksonian'],20-21
I000034,William,Irvin,W.,,1779.0,1842.0,2,['Representative'],['OH'],['Jacksonian'],21-22
I000035,William,Irvine,,,1741.0,1804.0,2,"['Delegate', 'Representative']",['PA'],['Anti-Administration'],1-3
I000038,William,Irving,,,1766.0,1821.0,3,['Representative'],['NY'],['Democratic Republican'],13-15
I000042,Jared,Irwin,,,1768.0,1818.0,2,['Representative'],['PA'],['Democratic Republican'],13-14
I000043,Thomas,Irwin,,,1785.0,1870.0,1,['Representative'],['PA'],['Jacksonian'],21-21
I000045,Jacob,Isacks,C.,,,,5,['Representative'],['TN'],"['Jackson Republican', 'Jacksonian']",18-22
I000053,Ralph,Izard,,,1741.0,1804.0,4,"['Senator', 'Delegate']",['SC'],['Pro-Administration'],1-3
J000005,Andrew,Jackson,,,1767.0,1845.0,4,"['Senator', 'Representative']",['TN'],['Democratic Republican'],4-19
J000009,Ebenezer,Jackson,,Jr.,1796.0,1874.0,1,['Representative'],['CT'],['Anti-Jacksonian'],23-23
J000010,Edward,Jackson,Brake,,1793.0,1826.0,2,['Representative'],['VA'],['Democratic Republican'],16-17
J000012,George,Jackson,,,1757.0,1831.0,3,['Representative'],['VA'],['Democratic Republican'],4-7
J000017,James,Jackson,,,1757.0,1806.0,6,"['Senator', 'Representative']",['GA'],"['Democratic Republican', 'Anti-Administration']",1-9
J000021,John,Jackson,George,,1777.0,1825.0,6,['Representative'],['VA'],['Democratic Republican'],8-14
J000025,Richard,Jackson,,Jr.,1764.0,1838.0,4,['Representative'],['RI'],['Federalist'],10-13
J000028,William,Jackson,,,1783.0,1855.0,2,['Representative'],['MA'],['Anti-Masonic'],23-24
J000036,Israel,Jacobs,,,1726.0,1796.0,1,['Representative'],['PA'],['Pro-Administration'],2-2
J000056,Henry,Janes,Fisk,,1792.0,1879.0,2,['Representative'],['VT'],['Anti-Masonic'],23-24
J000062,Leonard,Jarvis,,,1781.0,1854.0,4,['Representative'],['ME'],['Jacksonian'],21-24
J000069,Thomas,Jefferson,,,1743.0,1826.0,2,['Delegate'],['VA'],[],1-2
J000078,Daniel,Jenifer,,,1791.0,1855.0,4,['Representative'],['MD'],"['Whig', 'Anti-Jacksonian']",22-26
J000085,Lemuel,Jenkins,,,1789.0,1862.0,1,['Representative'],['NY'],['Crawford Republican'],18-18
J000087,Robert,Jenkins,,,1769.0,1848.0,2,['Representative'],['PA'],['Federalist'],10-11
J000095,David,Jennings,,,1787.0,1834.0,1,['Representative'],['OH'],['Adams'],19-19
J000097,Jonathan,Jennings,,,1784.0,1834.0,9,"['Delegate', 'Representative']",['IN'],"['Democratic Republican', 'Adams', 'Jackson Republican', 'Anti-Jacksonian']",11-21
J000104,Freeborn,Jewett,Garrettson,,1791.0,1858.0,1,['Representative'],['NY'],['Jacksonian'],22-22
J000107,Luther,Jewett,,,1772.0,1860.0,1,['Representative'],['VT'],['Federalist'],14-14
J000112,Kensey,Johns,,Jr.,1791.0,1857.0,2,['Representative'],['DE'],"['Adams', 'Anti-Jacksonian']",20-21
J000122,Cave,Johnson,,,1793.0,1866.0,7,['Representative'],['TN'],"['Democrat', 'Jacksonian']",21-28
J000123,Charles,Johnson,,,1752.0,1802.0,1,['Representative'],['NC'],['Democratic Republican'],7-7
J000129,Francis,Johnson,,,1776.0,1842.0,4,['Representative'],['KY'],"['Democratic Republican', 'Adams', 'Adams-Clay Republican']",16-19
J000137,Henry,Johnson,,,1783.0,1864.0,10,"['Senator', 'Representative']",['LA'],"['Democratic Republican', 'Whig', 'Adams-Clay Republican', 'Anti-Jacksonian']",15-30
J000142,James,Johnson,,,,1825.0,4,['Representative'],['VA'],['Democratic Republican'],13-16
J000143,James,Johnson,,,1774.0,1826.0,1,['Representative'],['KY'],['Jacksonian'],19-19
J000152,Jeromus,Johnson,,,1775.0,1846.0,2,['Representative'],['NY'],['Jacksonian'],19-20
J000154,John,Johnson,Telemachus,,1788.0,1856.0,2,['Representative'],['KY'],"['Democratic Republican', 'Jackson Republican']",17-18
J000155,Joseph,Johnson,,,1785.0,1877.0,7,['Representative'],['VA'],"['Democrat', 'Jackson Republican', 'Jacksonian']",18-29
J000164,Noadiah,Johnson,,,1795.0,1839.0,1,['Representative'],['NY'],['Jacksonian'],23-23
J000170,Richard,Johnson,Mentor,,1780.0,1850.0,15,"['Senator', 'Representative']",['KY'],"['Democratic Republican', 'Jackson Republican', 'Jacksonian']",10-24
J000180,William,Johnson,Cost,,1806.0,1860.0,4,['Representative'],['MD'],"['Whig', 'Anti-Jacksonian']",23-27
J000182,William,Johnson,Samuel,,1727.0,1819.0,3,"['Senator', 'Delegate']",['CT'],['Pro-Administration'],1-2
J000185,Charles,Johnston,Clement,,1795.0,1832.0,1,['Representative'],['VA'],['Jacksonian'],22-22
J000194,Josiah,Johnston,Stoddard,,1784.0,1833.0,7,"['Senator', 'Representative']",['LA'],"['Adams', 'Adams-Clay Republican', 'Anti-Jacksonian']",17-23
J000198,Samuel,Johnston,,,1733.0,1816.0,3,"['Senator', 'Delegate']",['NC'],['Pro-Administration'],1-2
J000212,Benjamin,Jones,,,1787.0,1861.0,2,['Representative'],['OH'],['Jacksonian'],23-24
J000218,Francis,Jones,,,1788.0,1826.0,3,['Representative'],['TN'],['Democratic Republican'],15-17
J000220,George,Jones,,,1766.0,1838.0,1,['Senator'],['GA'],['Democratic Republican'],10-10
J000227,James,Jones,,,,1801.0,1,['Representative'],['GA'],['Federalist'],6-6
J000228,James,Jones,,,1772.0,1848.0,2,['Representative'],['VA'],['Democratic Republican'],16-17
J000252,Seaborn,Jones,,,1788.0,1864.0,2,['Representative'],['GA'],"['Democrat', 'Jacksonian']",23-29
J000254,Walter,Jones,,,1745.0,1815.0,5,['Representative'],['VA'],['Democratic Republican'],5-11
J000258,William,Jones,,,1760.0,1831.0,1,['Representative'],['PA'],['Democratic Republican'],7-7
K000006,Elias,Kane,Kent,,1794.0,1835.0,6,['Senator'],['IL'],['Jacksonian'],19-24
K000022,Edward,Kavanagh,,,1795.0,1844.0,2,['Representative'],['ME'],['Jacksonian'],22-23
K000043,Richard,Keese,,,1794.0,1883.0,1,['Representative'],['NY'],['Jacksonian'],20-20
K000063,Charles,Kellogg,,,1773.0,1842.0,1,['Representative'],['NY'],['Jacksonian'],19-19
K000073,James,Kelly,,,1760.0,1819.0,2,['Representative'],['PA'],['Federalist'],9-10
K000079,William,Kelly,,,1786.0,1834.0,2,['Senator'],['AL'],"['Democratic Republican', 'Jacksonian']",17-18
K000089,Thomas,Kenan,,,1771.0,1843.0,3,['Representative'],['NC'],['Democratic Republican'],9-11
